0,1
1,1
2,1
3,0
4,1
5,1
6,1
7,1
8,0
9,0
10,0
11,0
12,0
13,1
14,1
15,1
16,1
17,1
18,1
19,0
20,0
21,0
22,1
23,1
24,1
25,1
26,0
27,0
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,1
50,0
51,1
52,0
53,1
54,0
55,0
56,1
57,1
58,1
59,0
60,0
61,0
62,1
63,1
64,1
65,1
66,0
67,0
68,0
69,0
70,0
71,0
72,1
73,0
74,0
75,0
76,0
77,0
78,0
79,1
80,0
81,1
82,1
83,1
84,0
85,0
86,0
87,0
88,0
89,1
90,1
91,0
92,0
93,0
94,1
95,1
96,0
97,0
98,0
99,0
100,1
101,1
102,0
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,0
112,1
113,1
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,0
133,0
134,1
135,1
136,0
137,1
138,1
139,0
140,0
141,1
142,1
143,1
144,1
145,1
146,1
147,0
148,0
149,0
150,0
151,1
152,0
153,0
154,0
155,0
156,1
157,1
158,1
159,1
160,1
161,0
162,1
163,1
164,0
165,0
166,0
167,0
168,0
169,1
170,1
171,1
172,1
173,1
174,1
175,0
176,0
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,0
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,0
194,0
195,0
196,1
197,0
198,0
199,0
200,0
201,1
202,0
203,1
204,0
205,1
206,0
207,1
208,0
209,1
210,1
211,1
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,1
224,1
225,1
226,0
227,0
228,0
229,0
230,1
231,1
232,1
233,0
234,0
235,0
236,1
237,1
238,0
239,0
240,0
241,0
242,1
243,1
244,1
245,1
246,1
247,1
248,0
249,0
250,1
251,1
252,1
253,1
254,1
255,0
256,0
257,0
258,0
259,1
260,1
261,0
262,0
263,1
264,1
265,1
266,1
267,1
268,1
269,1
270,1
271,1
272,1
273,1
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,1
287,0
288,0
289,0
290,1
291,0
292,0
293,0
294,1
295,1
296,1
297,1
298,1
299,1
300,0
301,1
302,1
303,1
304,0
305,0
306,0
307,0
308,0
309,0
310,1
311,0
312,0
313,0
314,1
315,0
316,1
317,0
318,1
319,1
320,1
321,1
322,1
323,0
324,0
325,1
326,0
